Body,Department,Supplier Name,Invoice Creation Date,Invoice Nett Amount,Subj Description
Lambeth,"Housing, Regeneration and Environment",Hytyme Ltd,08/08/2012,2100.00,RENT - B&B-SELF-CONT -ANNEXES
Lambeth,"Housing, Regeneration and Environment",Hytyme Ltd,08/08/2012,2325.00,RENT - B&B-SELF-CONT -ANNEXES
Lambeth,"Housing, Regeneration and Environment",Hytyme Ltd,08/08/2012,2325.00,RENT - B&B-SELF-CONT -ANNEXES
Lambeth,"Housing, Regeneration and Environment",Hytyme Ltd,08/08/2012,2170.00,RENT - B&B-SELF-CONT -ANNEXES
Lambeth,"Housing, Regeneration and Environment",Hytyme Ltd,08/08/2012,2480.00,RENT - B&B-SELF-CONT -ANNEXES
Lambeth,"Housing, Regeneration and Environment",Hytyme Ltd,08/08/2012,2325.00,RENT - B&B-SELF-CONT -ANNEXES
Lambeth,"Housing, Regeneration and Environment",Hytyme Ltd,08/08/2012,1820.00,RENT - B&B-SELF-CONT -ANNEXES
Lambeth,"Housing, Regeneration and Environment",Hytyme Ltd,08/08/2012,825,RENT - B&B-SELF-CONT -ANNEXES
Lambeth,"Housing, Regeneration and Environment",Hytyme Ltd,08/08/2012,1425.00,RENT - B&B-SELF-CONT -ANNEXES
Lambeth,"Housing, Regeneration and Environment",Hytyme Ltd,08/08/2012,2170.00,RENT - B&B-SELF-CONT -ANNEXES
Lambeth,"Housing, Regeneration and Environment",Hytyme Ltd,08/08/2012,700,RENT - B&B-SELF-CONT -ANNEXES
Lambeth,"Housing, Regeneration and Environment",Hytyme Ltd,08/08/2012,1400.00,RENT - B&B-SELF-CONT -ANNEXES
Lambeth,"Housing, Regeneration and Environment",Hytyme Ltd,08/08/2012,2325.00,RENT - B&B-SELF-CONT -ANNEXES
Lambeth,"Housing, Regeneration and Environment",Hytyme Ltd,08/08/2012,2325.00,RENT - B&B-SELF-CONT -ANNEXES
Lambeth,"Housing, Regeneration and Environment",Hytyme Ltd,08/08/2012,2100.00,RENT - B&B-SELF-CONT -ANNEXES
Lambeth,"Housing, Regeneration and Environment",Hytyme Ltd,08/08/2012,1425.00,RENT - B&B-SELF-CONT -ANNEXES
Lambeth,"Housing, Regeneration and Environment",Hytyme Ltd,08/08/2012,1600.00,RENT - B&B-SELF-CONT -ANNEXES
Lambeth,"Housing, Regeneration and Environment",Hytyme Ltd,08/08/2012,2170.00,RENT - B&B-SELF-CONT -ANNEXES
Lambeth,"Housing, Regeneration and Environment",Hytyme Ltd,08/08/2012,1274.00,RENT - B&B - SHARED
Lambeth,"Housing, Regeneration and Environment",Hytyme Ltd,08/08/2012,539,RENT - B&B - SHARED
Lambeth,"Housing, Regeneration and Environment",Hytyme Ltd,08/08/2012,980,RENT - B&B - SHARED
Lambeth,"Housing, Regeneration and Environment",Hytyme Ltd,08/08/2012,2170.00,RENT - B&B-SELF-CONT -ANNEXES
Lambeth,"Housing, Regeneration and Environment",Hytyme Ltd,08/08/2012,630,RENT - B&B-SELF-CONT -ANNEXES
Lambeth,"Housing, Regeneration and Environment",Hytyme Ltd,15/08/2012,1131.00,RENT - B&B - SHARED
Lambeth,"Housing, Regeneration and Environment",Hytyme Ltd,15/08/2012,1820.00,RENT - B&B-SELF-CONT -ANNEXES
Lambeth,"Housing, Regeneration and Environment",Hytyme Ltd,15/08/2012,560,RENT - B&B-SELF-CONT -ANNEXES
Lambeth,"Housing, Regeneration and Environment",Hytyme Ltd,15/08/2012,1470.00,RENT - B&B-SELF-CONT -ANNEXES
Lambeth,"Housing, Regeneration and Environment",Hytyme Ltd,15/08/2012,2170.00,RENT - B&B-SELF-CONT -ANNEXES
Lambeth,"Housing, Regeneration and Environment",Hytyme Ltd,15/08/2012,870,RENT - B&B - SHARED
Lambeth,"Housing, Regeneration and Environment",Hytyme Ltd,15/08/2012,931,RENT - B&B - SHARED
Lambeth,"Housing, Regeneration and Environment",Hytyme Ltd,15/08/2012,1260.00,RENT - B&B-SELF-CONT -ANNEXES
Lambeth,"Housing, Regeneration and Environment",Hytyme Ltd,15/08/2012,1820.00,RENT - B&B-SELF-CONT -ANNEXES
Lambeth,"Housing, Regeneration and Environment",Hytyme Ltd,15/08/2012,1330.00,RENT - B&B-SELF-CONT -ANNEXES
Lambeth,"Housing, Regeneration and Environment",Hytyme Ltd,22/08/2012,1421.00,RENT - B&B - SHARED
Lambeth,"Housing, Regeneration and Environment",Hytyme Ltd,22/08/2012,1890.00,RENT - B&B-SELF-CONT -ANNEXES
Lambeth,"Housing, Regeneration and Environment",Hytyme Ltd,22/08/2012,2030.00,RENT - B&B-SELF-CONT -ANNEXES
Lambeth,"Housing, Regeneration and Environment",Hytyme Ltd,22/08/2012,2100.00,RENT - B&B-SELF-CONT -ANNEXES
Lambeth,"Housing, Regeneration and Environment",Hytyme Ltd,22/08/2012,2100.00,RENT - B&B-SELF-CONT -ANNEXES
Lambeth,"Housing, Regeneration and Environment",Interserve Technical Services Ltd,16/08/2012,1038.10,REACTIVE MAINTENANCE
Lambeth,"Housing, Regeneration and Environment",Interserve Technical Services Ltd,20/08/2012,1630.80,CONTRACTED SERVICES
Lambeth,"Housing, Regeneration and Environment",Interserve Technical Services Ltd,20/08/2012,1146.96,CONTRACTED SERVICES
Lambeth,"Housing, Regeneration and Environment",Interserve Technical Services Ltd,31/07/2012,1188.00,PLANNED MAINTENANCE
Lambeth,"Housing, Regeneration and Environment",Interserve Technical Services Ltd,31/07/2012,1188.00,PLANNED MAINTENANCE
Lambeth,"Housing, Regeneration and Environment",Interserve Technical Services Ltd,31/07/2012,1188.00,PLANNED MAINTENANCE
Lambeth,"Housing, Regeneration and Environment",Interserve Technical Services Ltd,31/07/2012,1269.00,REACTIVE MAINTENANCE
Lambeth,"Housing, Regeneration and Environment",Interserve Technical Services Ltd,31/07/2012,613.98,REACTIVE MAINTENANCE
Lambeth,"Housing, Regeneration and Environment",Interserve Technical Services Ltd,31/07/2012,773.82,REACTIVE MAINTENANCE
Lambeth,"Housing, Regeneration and Environment",Interserve Technical Services Ltd,31/07/2012,562.73,REACTIVE MAINTENANCE
Lambeth,"Housing, Regeneration and Environment",Interserve Technical Services Ltd,31/07/2012,3272.40,REACTIVE MAINTENANCE
Lambeth,"Housing, Regeneration and Environment",Interserve Technical Services Ltd,31/07/2012,655.56,REACTIVE MAINTENANCE
Lambeth,"Housing, Regeneration and Environment",Invicta Building Services Ltd,20/08/2012,13055.16,PLANNED MAINTENANCE CONSTRUCTION/WORKS
Lambeth,"Housing, Regeneration and Environment",Judge & Priestley Solicitors,11/07/2012,545,LEGAL COSTS - DISREPAIR
Lambeth,"Housing, Regeneration and Environment",Judge & Priestley Solicitors,20/07/2012,3933.82,LEGAL FEES
Lambeth,"Housing, Regeneration and Environment",Key Traffic Systems Ltd,16/08/2012,3195.00,SOFTWARE LICENCES
Lambeth,"Housing, Regeneration and Environment",Kindly Properties,08/08/2012,512,RENT - B&B - SHARED
Lambeth,"Housing, Regeneration and Environment",Kindly Properties,08/08/2012,816,RENT - B&B-SELF-CONT -ANNEXES
Lambeth,"Housing, Regeneration and Environment",Kindly Properties,08/08/2012,1160.00,RENT - B&B - SHARED
Lambeth,"Housing, Regeneration and Environment",Kindly Properties,08/08/2012,736,RENT - B&B - SHARED
Lambeth,"Housing, Regeneration and Environment",Kindly Properties,08/08/2012,992,RENT - B&B - SHARED
Lambeth,"Housing, Regeneration and Environment",Kindly Properties,08/08/2012,1240.00,RENT - B&B - SHARED
Lambeth,"Housing, Regeneration and Environment",Kindly Properties,08/08/2012,1240.00,RENT - B&B - SHARED
Lambeth,"Housing, Regeneration and Environment",LOCN,03/08/2012,1114.00,PROFESSIONAL FEES AND CHARGES
Lambeth,"Housing, Regeneration and Environment",Ladybirds Landscaping & Gardenings Services,13/08/2012,1736.67,GROUNDS MAINTENANCE
Lambeth,"Housing, Regeneration and Environment",Ladybirds Landscaping & Gardenings Services,13/08/2012,1736.67,GROUNDS MAINTENANCE
Lambeth,"Housing, Regeneration and Environment",Ladybirds Landscaping & Gardenings Services,30/07/2012,1600.00,GROUNDS MAINTENANCE
Lambeth,"Housing, Regeneration and Environment",Lambert Smith Hampton,16/08/2012,4240.00,CONTRACTED SERVICES
Lambeth,"Housing, Regeneration and Environment",Lambert Smith Hampton,20/07/2012,23504.92,CONTRACTED SERVICES
Lambeth,"Housing, Regeneration and Environment",Lambert Smith Hampton,24/08/2012,51225.96,CONTRACTED SERVICES
Lambeth,"Housing, Regeneration and Environment",Lambert Smith Hampton,24/08/2012,11960.00,CONSULTANCY
Lambeth,"Housing, Regeneration and Environment",Lambert Smith Hampton,27/07/2012,9812.00,CONTRACTORS FEES
Lambeth,"Housing, Regeneration and Environment",Lambeth Lighting Services,28/08/2012,222985.05,LIGHTING & ENERGY
Lambeth,"Housing, Regeneration and Environment",Lambeth Living Ltd,19/07/2012,238340.00,PLANNED MAINTENANCE CONSTRUCTION/WORKS
Lambeth,"Housing, Regeneration and Environment",Lambeth Living Ltd,20/08/2012,1973641.67,MANAGEMENT FEES
Lambeth,"Housing, Regeneration and Environment",Liberty Printers Ltd,16/07/2012,1750.00,PRINTING CONTRACT
Lambeth,"Housing, Regeneration and Environment",Liberty Printers Ltd,30/07/2012,4587.50,PRINTING CONTRACT
Lambeth,"Housing, Regeneration and Environment",Linbrook Services Ltd,29/08/2012,712.17,CONTRACTED SERVICES
Lambeth,"Housing, Regeneration and Environment",Linbrook Services Ltd,29/08/2012,10661.97,CONTRACTED SERVICES
Lambeth,"Housing, Regeneration and Environment",Linbrook Services Ltd,29/08/2012,735.91,CONTRACTED SERVICES
Lambeth,"Housing, Regeneration and Environment",Linton Fuel Oils Ltd,31/07/2012,4892.50,OIL - HEATING & HOT WATER
Lambeth,"Housing, Regeneration and Environment",Living Accomodation Ltd,08/08/2012,775,RENT - B&B - SHARED
Lambeth,"Housing, Regeneration and Environment",Living Accomodation Ltd,08/08/2012,750,RENT - B&B - SHARED
Lambeth,"Housing, Regeneration and Environment",Living Accomodation Ltd,15/08/2012,620,RENT - B&B - SHARED
Lambeth,"Housing, Regeneration and Environment",Living Accomodation Ltd,15/08/2012,775,RENT - B&B - SHARED
Lambeth,"Housing, Regeneration and Environment",Locality,09/08/2012,7500.00,CONSULTANCY
Lambeth,"Housing, Regeneration and Environment",London Letterbox Marketing,09/08/2012,1994.00,ENVIRONMENTAL IMPROVEMENTS
Lambeth,"Housing, Regeneration and Environment",London Letterbox Marketing,09/08/2012,677,ENVIRONMENTAL IMPROVEMENTS
Lambeth,"Housing, Regeneration and Environment",Lyco Direct Ltd,02/08/2012,6310.62,MATERIALS - GENERAL
Lambeth,"Housing, Regeneration and Environment",Mace Ltd,25/05/2012,1650.00,EQUIPMENT - OFFICE
Lambeth,"Housing, Regeneration and Environment",Mallard Consultancy Ltd,20/07/2012,3150.00,NON QUALIFICATION TRAINING - EXTERNAL
Lambeth,"Housing, Regeneration and Environment",Maria's Kitchen,20/08/2012,839,NON-CONTRACT CATERING
Lambeth,"Housing, Regeneration and Environment",Mears Group Plc,22/08/2012,853.05,CLEANING - ESTATES
Lambeth,"Housing, Regeneration and Environment",Mears Limited,06/08/2012,335496.00,REPAIRS - PLUMBING
Lambeth,"Housing, Regeneration and Environment",Mears Limited,14/08/2012,236189.93,CLEANING - ESTATES
Lambeth,"Housing, Regeneration and Environment",Mears Limited,14/08/2012,10437.68,PLANNED MAINTENANCE CONSTRUCTION/WORKS
Lambeth,"Housing, Regeneration and Environment",Mears Limited,22/08/2012,28023.85,PLANNED MAINTENANCE
Lambeth,"Housing, Regeneration and Environment",Midos Estates Ltd,14/08/2012,4020.25,RENT - PAS - LEASING SCHEME
Lambeth,"Housing, Regeneration and Environment",Midos Estates Ltd,24/08/2012,245481.99,RENT - PAS - LEASING SCHEME
Lambeth,"Housing, Regeneration and Environment",Morrison Facilities Services Ltd,07/08/2012,212033.85,CLEANING - ESTATES
Lambeth,"Housing, Regeneration and Environment",Morrison Facilities Services Ltd,13/08/2012,424674.41,PLANNED MAINTENANCE CONSTRUCTION/WORKS
Lambeth,"Housing, Regeneration and Environment",Morrison Facilities Services Ltd,14/08/2012,39157.00,GROUNDS MAINTENANCE
Lambeth,"Housing, Regeneration and Environment",Morrison Facilities Services Ltd,20/08/2012,580920.39,REPAIRS - ROOFING
Lambeth,"Housing, Regeneration and Environment",Morrison Facilities Services Ltd,21/01/2010,4752.06,PLANNED MAINTENANCE CONSTRUCTION/WORKS
Lambeth,"Housing, Regeneration and Environment",Mr J K S Patel,24/08/2012,22751.04,RENT - TAL (TEMPORARY ACCOMMODATION LICENCES)
Lambeth,"Housing, Regeneration and Environment",Mr John Dowlman,10/08/2012,540,LEGAL FEES
Lambeth,"Housing, Regeneration and Environment",Mr Nicholas Ostrowski,10/08/2012,540,LEGAL FEES
Lambeth,"Housing, Regeneration and Environment",Mrs C Patel,14/08/2012,3175.90,RENT - PSL - (LF)
Lambeth,"Housing, Regeneration and Environment",NBS London Limited,01/08/2012,4373.60,ADAPTATIONS
Lambeth,"Housing, Regeneration and Environment",NBS London Limited,08/08/2012,4521.00,ADAPTATIONS
Lambeth,"Housing, Regeneration and Environment",NBS London Limited,27/07/2012,6728.40,ADAPTATIONS
Lambeth,"Housing, Regeneration and Environment",NBS London Limited,29/08/2012,6588.00,ADAPTATIONS
Lambeth,"Housing, Regeneration and Environment",NBS London Limited,29/08/2012,8017.00,ADAPTATIONS
Lambeth,"Housing, Regeneration and Environment",NSL Limited,15/06/2012,36916.31,PARKING ENFORCEMENT CONTRACT
Lambeth,"Housing, Regeneration and Environment",NSL Limited,17/08/2012,6214.38,PROFESSIONAL FEES AND CHARGES
Lambeth,"Housing, Regeneration and Environment",NSL Limited,17/08/2012,420379.28,PARKING ENFORCEMENT CONTRACT
Lambeth,"Housing, Regeneration and Environment",NSL Limited,17/08/2012,5568.76,PROFESSIONAL FEES AND CHARGES
Lambeth,"Housing, Regeneration and Environment",Norbury Property Services (London) Ltd,24/08/2012,13728.71,RENT - TAL (TEMPORARY ACCOMMODATION LICENCES)
Lambeth,"Housing, Regeneration and Environment",Norbury Property Services (London) Ltd,24/08/2012,78744.58,RENT - PAS - LEASING SCHEME
Lambeth,"Housing, Regeneration and Environment",Npower Ltd,13/07/2012,1082.05,ELECTRICITY -  GENERAL
Lambeth,"Housing, Regeneration and Environment",OCS Group UK Limited t/a Cannon,07/08/2012,42292.35,CCTV MONITORING
Lambeth,"Housing, Regeneration and Environment",OCS Group UK Limited t/a Cannon,30/07/2012,33452.66,CCTV MONITORING
Lambeth,"Housing, Regeneration and Environment",Oco Ltd,20/08/2012,290394.13,COMMUNAL ELECTRICAL - RESPONSIVE
Lambeth,"Housing, Regeneration and Environment",Openview Security Solutions Ltd,01/08/2012,9329.90,CCTV AND DOOR ENTRY - RESPONSIVE
Lambeth,"Housing, Regeneration and Environment",Openview Security Solutions Ltd,01/08/2012,19709.71,CCTV AND DOOR ENTRY - RESPONSIVE
Lambeth,"Housing, Regeneration and Environment",Orland Limited & Blue Chip Trading Limited No 2 Account,24/08/2012,43752.00,RENT - TAL (TEMPORARY ACCOMMODATION LICENCES)
Lambeth,"Housing, Regeneration and Environment",Parkeon Ltd,14/08/2012,1503.24,BANK ERROR EXPENSE
Lambeth,"Housing, Regeneration and Environment",Pay By Phone,07/08/2012,1740.80,PHONE PROCESSING CONTRACT
Lambeth,"Housing, Regeneration and Environment",Pay By Phone,07/08/2012,3734.96,PHONE PROCESSING CONTRACT
Lambeth,"Housing, Regeneration and Environment",Pay By Phone,07/08/2012,3534.40,PHONE PROCESSING CONTRACT
Lambeth,"Housing, Regeneration and Environment",Pellings LLP,16/07/2012,1730.69,DAY TO DAY & RESPONSE REPAIRS
Lambeth,"Housing, Regeneration and Environment",Pellings LLP,16/07/2012,3371.38,PLANNED MAINTENANCE CONSULTANTS
Lambeth,"Housing, Regeneration and Environment",Pellings LLP,24/07/2012,625,PLANNED MAINTENANCE CONSULTANTS
Lambeth,"Housing, Regeneration and Environment",Pellings LLP,24/07/2012,4788.60,PLANNED MAINTENANCE CONSULTANTS
Lambeth,"Housing, Regeneration and Environment",Pellings LLP,24/07/2012,5519.40,PLANNED MAINTENANCE CONSULTANTS
Lambeth,"Housing, Regeneration and Environment",Peter Brett Associates LLP,03/08/2012,550,"REPAIRS, MAINTENANCE & CLEANSING"
Lambeth,"Housing, Regeneration and Environment",Plastic Omnium Urban Systems Ltd T/A Sulo MGB,30/07/2012,529.67,CLEANING - MATERIALS
Lambeth,"Housing, Regeneration and Environment",Plastic Omnium Urban Systems Ltd T/A Sulo MGB,30/07/2012,1184.33,CLEANING - MATERIALS
Lambeth,"Housing, Regeneration and Environment",RR Donnelley BSL Ltd,09/08/2012,11715.95,POSTAL PROCESSING CONTRACT
Lambeth,"Housing, Regeneration and Environment",RR Donnelley BSL Ltd,16/07/2012,10539.02,POSTAL PROCESSING CONTRACT
Lambeth,"Housing, Regeneration and Environment",Railex (Filing) Ltd,08/08/2012,975,GENERAL STATIONERY
Lambeth,"Housing, Regeneration and Environment",Regenter Myatts Field North Ltd,20/08/2012,217338.31,UNITARY PAYMENT
Lambeth,"Housing, Regeneration and Environment",Repex Ltd,13/06/2012,559.31,PLANNED MAINTENANCE CONSTRUCTION/WORKS
Lambeth,"Housing, Regeneration and Environment",Richmond Management (Northern) Ltd,16/08/2012,50208.33,CONTRACTED SERVICES
Lambeth,"Housing, Regeneration and Environment",Ricoh UK Ltd.,03/08/2012,585.42,TMC/EMB SETTING-UP FUND
Lambeth,"Housing, Regeneration and Environment",Ritec Decorators Ltd,03/08/2012,15611.00,GRANTS-MISC ITEMS CS
Lambeth,"Housing, Regeneration and Environment",Riverside,03/08/2012,2000.00,RENT DEPOSITS - CLIENTS
Lambeth,"Housing, Regeneration and Environment",Rosewood Building & Maintenance Services,10/08/2012,2787.00,GRANTS-MISC ITEMS CS
Lambeth,"Housing, Regeneration and Environment",Roughton London Ltd,02/08/2012,2119.00,DAY TO DAY & RESPONSE REPAIRS
Lambeth,"Housing, Regeneration and Environment",S J Catering & Chemicals,02/08/2012,1250.00,PLANNED MAINTENANCE
Lambeth,"Housing, Regeneration and Environment",S J Catering & Chemicals,02/08/2012,850,PLANNED MAINTENANCE
Lambeth,"Housing, Regeneration and Environment",S J Catering & Chemicals,13/08/2012,3817.00,PLANNED MAINTENANCE
Lambeth,"Housing, Regeneration and Environment",SCC INTERNATIONAL LTD,03/08/2012,111201.66,PLANNED MAINTENANCE CONSULTANTS
Lambeth,"Housing, Regeneration and Environment",SCC INTERNATIONAL LTD,15/08/2012,89637.84,PLANNED MAINTENANCE CONSULTANTS
Lambeth,"Housing, Regeneration and Environment",SGN Connections Ltd,24/08/2012,678.1,GRANTS-MISC ITEMS CS
Lambeth,"Housing, Regeneration and Environment",Saltash Enterprises Ltd,01/08/2012,6435.25,ADAPTATIONS
Lambeth,"Housing, Regeneration and Environment",Saltash Enterprises Ltd,01/08/2012,7850.00,GRANTS-MISC ITEMS CS
Lambeth,"Housing, Regeneration and Environment",Saltash Enterprises Ltd,20/08/2012,4591.70,ADAPTATIONS
Lambeth,"Housing, Regeneration and Environment",Saltash Enterprises Ltd,21/08/2012,4570.00,ADAPTATIONS
Lambeth,"Housing, Regeneration and Environment",Saltash Enterprises Ltd,21/08/2012,4970.00,ADAPTATIONS
Lambeth,"Housing, Regeneration and Environment",Saltash Enterprises Ltd,21/08/2012,7030.00,GRANTS-MISC ITEMS CS
Lambeth,"Housing, Regeneration and Environment",Saltash Enterprises Ltd,22/02/2012,4580.00,GRANTS-MISC ITEMS CS
Lambeth,"Housing, Regeneration and Environment",Seytos Residential,14/08/2012,1604.05,RENT - PAS - LEASING SCHEME
Lambeth,"Housing, Regeneration and Environment",Seytos Residential,24/08/2012,11630.61,RENT - PAS - LEASING SCHEME
Lambeth,"Housing, Regeneration and Environment",Shape,17/08/2012,9420.00,ENVIRONMENTAL IMPROVEMENTS
Lambeth,"Housing, Regeneration and Environment",Significant Ltd,17/08/2012,3150.00,MATERIALS - GENERAL
Lambeth,"Housing, Regeneration and Environment",Sir Frederick Snow & Partners Ltd,03/08/2012,975,DAY TO DAY & RESPONSE REPAIRS
Lambeth,"Housing, Regeneration and Environment",Sir Frederick Snow & Partners Ltd,06/07/2012,975,DAY TO DAY & RESPONSE REPAIRS
Lambeth,"Housing, Regeneration and Environment",Sir Frederick Snow & Partners Ltd,13/08/2012,1891.20,DAY TO DAY & RESPONSE REPAIRS
Lambeth,"Housing, Regeneration and Environment",Sita UK Ltd,10/08/2012,960,LICENSES & LEVIES
Lambeth,"Housing, Regeneration and Environment",Socitm Ltd,09/08/2012,1247.50,CONSULTANCY
Lambeth,"Housing, Regeneration and Environment",Solid Homes Ltd,23/05/2012,2596.89,RENT - PAS - LEASING SCHEME
Lambeth,"Housing, Regeneration and Environment",South Bank Employers Group,28/08/2012,10000.00,SUBSCRIPTIONS
Lambeth,"Housing, Regeneration and Environment",Southwark Newspaper Ltd,22/08/2012,555,STATUTORY NOTICES
Lambeth,"Housing, Regeneration and Environment",Southwark Newspaper Ltd,22/08/2012,4080.00,STATUTORY NOTICES
Lambeth,"Housing, Regeneration and Environment",Southwark Newspaper Ltd,25/07/2012,2520.00,STATUTORY NOTICES
Lambeth,"Housing, Regeneration and Environment",Stark Software International Ltd,03/08/2012,7654.44,HIRED & CONTRACTED SERVICES - GENERAL
Lambeth,"Housing, Regeneration and Environment",Stark Software International Ltd,05/04/2012,39362.07,HIRED & CONTRACTED SERVICES - GENERAL
